rk,player,pos,g,solo,ast,comb,tfl,sk,int,yds,avg,int_td,pd,fr,yds_2,frtd,ff,awards,Team,Year,ret,y_ret,krtd,ret_2,y_ret_2,prtd,ap_yd,xpm,xpa,xp_percent,fgm,fga,fg_percent,pts,pnt,y_p,Rk,Player,Pos,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,att,y_a,td,y_g,rec,y_r,td_2,y_g_2,plays,yds_3,td_3,rush,oth_td,x2pm,sfty,pts_g
2.0,James Williams,P,8.0,,,,,,,1462.0,,,,,,,,,syracuse,2021,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,38.0,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,James Williams,S,10.0,20.0,11.0,31.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,miami-fl,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,James Ziglor III,DB,11.0,1.0,1.0,2.0,0.0,0.0,0.0,41.0,3.9,0.0,0.0,0.0,21.0,0.0,0.0,,vanderbilt,2021,11.0,16.9,0.0,0.0,,0.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.2,0.0,3.7,3.0,7.0,0.0,1.9,16.0,62.0,0.0,,,,,
14.0,Jameson Geers,TE,9.0,,,,,,,0.0,6.0,,,,12.0,,,,minnesota,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,6.0,0.0,1.3,2.0,12.0,0.0,,,,,
11.0,Jameson Geers,TE,12.0,,,,,,,0.0,5.0,0.0,,,10.0,0.0,,,minnesota,2023,1.0,-13.0,0.0,0.0,,0.0,-3.0,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,5.0,1.0,0.8,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.5
2.0,Jameson Williams,WR,15.0,2.0,1.0,3.0,0.0,0.0,0.0,23.0,19.5,0.0,0.0,0.0,1572.0,0.0,0.0,,alabama,2021,10.0,35.2,2.0,0.0,,0.0,1947.0,0.0,0.0,,0.0,0.0,,104.0,,,,,,,,,,,,,,,,,,,,,3.0,7.7,17.0,1.5,15.0,19.9,15.0,104.8,82.0,1595.0,15.0,0.0,0.0,1.0,0.0,6.9
11.0,Jamie Felix,RB,5.0,,,,,,,80.0,4.2,0.0,,,41.0,0.0,,,georgia-tech,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,23.0,3.5,1.0,16.0,1.0,6.8,1.0,8.2,29.0,121.0,1.0,0.0,0.0,0.0,0.0,1.2
27.0,Jamie Nance,CB,13.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,,utah-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Jamie Nance,WR,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,utah-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Jamie Pettway,LB,10.0,21.0,31.0,52.0,2.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,florida-atlantic,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Jamie Pettway,LB,7.0,6.0,4.0,10.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,missouri,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Jamie Pettway,LB,13.0,10.0,9.0,19.0,3.0,1.0,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,1.0,,south-florida,2023,2.0,8.5,0.0,0.0,,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,Jamie Shaw,LB,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,north-carolina-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Jamie Sheriff,DL,13.0,19.0,24.0,43.0,8.0,6.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,south-alabama,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Jamie Sheriff,DL,13.0,21.0,24.0,45.0,9.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,south-alabama,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Jamier Johnson,DB,4.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,indiana,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,Jamier Johnson,DB,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,texas,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,Jamier Johnson,DB,7.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,texas,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Jamier Wright-Collins,LB,12.0,6.0,18.0,24.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,rutgers,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,Jamier Wright-Collins,LB,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,rutgers,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Jamier Wright-Collins,RB,8.0,1.0,2.0,3.0,0.0,0.0,0.0,95.0,5.9,0.0,0.0,0.0,23.0,0.0,1.0,,rutgers,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.3,0.0,11.9,5.0,4.6,0.0,2.9,20.0,118.0,0.0,,,,,
1.0,Jamieson Sheahan,P,12.0,1.0,0.0,1.0,0.0,0.0,0.0,2284.0,,0.0,0.0,0.0,0.0,0.0,0.0,,california,2021,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,53.0,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Jamieson Sheahan,P,12.0,,,,,,,2897.0,,,,,,,,,california,2022,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,64.0,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Jamih Otis,LB,13.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,hawaii,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,Jamil Burroughs,DL,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,alabama,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Jamil Burroughs,DL,11.0,4.0,4.0,8.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,alabama,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Jamil Muhammad,LB,13.0,14.0,8.0,22.0,6.0,6.0,0.0,0.0,,0.0,1.0,1.0,72.0,1.0,2.0,,georgia-state,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
9.0,Jamil Muhammad,LB,12.0,19.0,25.0,44.0,5.0,1.5,1.0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,,georgia-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Jamil Muhammad,LB,13.0,29.0,17.0,46.0,11.0,6.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,,southern-california,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,Jamil Williams,LB,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,arkansas-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Jamion Franklin,DT,12.0,4.0,10.0,14.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,duke,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Jamion Franklin,DT,13.0,8.0,18.0,26.0,4.0,3.0,0.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,,duke,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Jamion Franklin,DT,13.0,9.0,21.0,30.0,4.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,duke,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Jamious Griffin,RB,4.0,,,,,,,23.0,3.3,,,,0.0,,,,georgia-tech,2021,5.0,13.2,0.0,0.0,,0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.3,0.0,5.8,0.0,,0.0,0.0,7.0,23.0,0.0,,,,,
11.0,Jamious Griffin,RB,12.0,2.0,1.0,3.0,0.0,0.0,0.0,39.0,5.6,0.0,0.0,0.0,0.0,0.0,1.0,,mississippi,2023,1.0,1.0,0.0,0.0,,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.6,0.0,3.3,0.0,,0.0,0.0,7.0,39.0,0.0,,,,,
10.0,Jamious Griffin,RB,12.0,,,,,,,488.0,5.7,0.0,,,25.0,0.0,,,oregon-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,24.0,,,,,,,,,,,,,,,,,,,,,86.0,5.7,4.0,40.7,0.0,6.3,0.0,2.1,90.0,513.0,4.0,4.0,0.0,0.0,0.0,2.0
6.0,Jamir Roberts,WR,4.0,1.0,0.0,1.0,0.0,0.0,0.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,,massachusetts,2021,7.0,22.3,0.0,0.0,,0.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Jamir Roberts,WR,1.0,,,,,,,0.0,45.0,,,,45.0,,,,massachusetts,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,45.0,0.0,45.0,1.0,45.0,0.0,,,,,
10.0,Jamire Calvin,WR,13.0,,,,,,,0.0,7.6,0.0,,,220.0,0.0,,,mississippi-state,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,18.0,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,0.0,3.0,7.6,3.0,16.9,29.0,220.0,3.0,0.0,0.0,0.0,0.0,1.4
13.0,Jamire Calvin,WR,10.0,,,,,,,0.0,5.3,0.0,,,58.0,0.0,,,mississippi-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,5.3,1.0,5.8,11.0,58.0,1.0,0.0,0.0,0.0,0.0,0.6
12.0,Jamison Collier,S,8.0,16.0,10.0,26.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,ohio,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Jamison Heinz,DB,13.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,iowa,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Jamison Heinz,DB,11.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,iowa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,Jamison Kelly,DB,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,indiana,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Jamison Kelly,DB,10.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-tech,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Jamison Patton,DB,11.0,12.0,4.0,16.0,1.0,0.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,iowa-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Jammie Robinson,DB,12.0,42.0,42.0,84.0,7.0,0.0,4.0,77.0,19.3,0.0,3.0,0.0,0.0,0.0,2.0,,florida-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Jammie Robinson,DB,13.0,46.0,53.0,99.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,,florida-state,2022,0.0,,0.0,1.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Jamoi Hodge,LB,12.0,36.0,24.0,60.0,4.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,texas-christian,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Jamoi Hodge,LB,15.0,42.0,40.0,82.0,7.0,3.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,texas-christian,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Jamoi Hodge,LB,12.0,34.0,49.0,83.0,7.0,3.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,texas-christian,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Jamon Dumas-Johnson,LB,14.0,9.0,12.0,21.0,3.0,2.0,1.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,,georgia,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.4
2.0,Jamon Dumas-Johnson,LB,15.0,45.0,25.0,70.0,9.0,4.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,,georgia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Jamon Dumas-Johnson,LB,9.0,29.0,5.0,34.0,6.0,3.5,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,georgia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Jamond Gordon,DL,12.0,4.0,9.0,13.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,mississippi,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Jamond Gordon,DT,12.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,mississippi,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Jamond Gordon,DT,12.0,6.0,10.0,16.0,3.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,mississippi,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Jamoni Jones,RB,13.0,,,,,,,383.0,3.9,0.0,,,71.0,0.0,,,new-mexico-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,42.0,,,,,,,,,,,,,,,,,,,,,111.0,3.5,7.0,29.5,1.0,11.8,1.0,5.5,117.0,454.0,7.0,6.0,0.0,0.0,0.0,3.2
8.0,Jamoni Jones,RB,15.0,,,,,,,343.0,4.3,0.0,,,59.0,0.0,,,new-mexico-state,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,18.0,,,,,,,,,,,,,,,,,,,,,87.0,3.9,3.0,22.9,0.0,8.4,0.0,3.9,94.0,402.0,3.0,3.0,0.0,0.0,0.0,1.2
2.0,Jamontez Woods,RB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,236.0,5.1,0.0,0.0,0.0,88.0,0.0,0.0,,troy,2021,2.0,13.0,0.0,0.0,,0.0,350.0,0.0,0.0,,0.0,0.0,,42.0,,,,,,,,,,,,,,,,,,,,,47.0,5.0,7.0,19.7,1.0,5.5,1.0,7.3,63.0,324.0,7.0,6.0,0.0,0.0,0.0,3.5
11.0,Jamontez Woods,RB,12.0,4.0,1.0,5.0,0.0,0.0,0.0,35.0,2.9,0.0,0.0,0.0,23.0,0.0,0.0,,troy,2022,3.0,21.3,0.0,0.0,,0.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.1,0.0,2.9,3.0,7.7,0.0,1.9,20.0,58.0,0.0,,,,,
19.0,Jamorri Colson,DB,8.0,5.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,washington-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Jamree Kromah,DL,10.0,7.0,14.0,21.0,6.0,3.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,james-madison,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Jamree Kromah,DL,13.0,30.0,29.0,59.0,20.0,10.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,james-madison,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Jamree Kromah,DL,12.0,3.0,7.0,10.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,rutgers,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Jamyest Williams,RB,13.0,0.0,2.0,2.0,0.0,0.0,0.0,859.0,6.8,0.0,0.0,0.0,19.0,0.0,0.0,,georgia-state,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,54.0,,,,,,,,,,,,,,,,,,,,,128.0,6.7,9.0,66.1,0.0,19.0,0.0,1.5,129.0,878.0,9.0,9.0,0.0,0.0,0.0,4.2
9.0,Jamyest Williams,RB,8.0,1.0,0.0,1.0,0.0,0.0,0.0,447.0,5.3,0.0,0.0,0.0,27.0,0.0,1.0,,georgia-state,2022,2.0,17.0,0.0,4.0,3.8,0.0,523.0,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,85.0,5.3,2.0,55.9,0.0,6.8,0.0,3.4,89.0,474.0,2.0,2.0,0.0,0.0,0.0,1.5
22.0,Jamykal Neal,DL,12.0,5.0,7.0,12.0,3.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,houston,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Jamykal Neal,DL,13.0,11.0,13.0,24.0,2.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,houston,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Janari Dean,RB,10.0,1.0,2.0,3.0,0.0,0.0,0.0,191.0,3.3,0.0,0.0,0.0,35.0,0.0,0.0,,southern-mississippi,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,18.0,,,,,,,,,,,,,,,,,,,,,62.0,3.1,3.0,19.1,0.0,5.8,0.0,3.5,68.0,226.0,3.0,3.0,0.0,0.0,0.0,1.8
27.0,Janari Dean,S,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,mississippi-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Janaz Jordan,DL,11.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,colorado,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Janiran Bonner,FB,12.0,,,,,,,9.0,2.8,0.0,,,5.0,0.0,,,nebraska,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,4.0,2.3,1.0,0.8,0.0,5.0,0.0,0.4,5.0,14.0,1.0,1.0,0.0,0.0,0.0,0.5
22.0,Jantzen Dunn,DB,13.0,8.0,1.0,9.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,kentucky,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,Jaquaez Powell,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,east-carolina,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Jaquaize Pettaway,WR,9.0,,,,,,,10.0,6.7,,,,70.0,,,,oklahoma,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,1.1,11.0,6.4,0.0,7.8,12.0,80.0,0.0,,,,,
3.0,Jaquan Amos,DB,12.0,61.0,34.0,95.0,7.0,0.5,1.0,31.0,31.0,0.0,5.0,0.0,0.0,0.0,0.0,,ball-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,Jaquan Amos,DB,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,iowa-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Jaquan Brisker,S,12.0,38.0,26.0,64.0,6.0,0.0,2.0,39.0,19.5,0.0,5.0,1.0,12.0,0.0,0.0,,penn-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Jaquan Sheppard,DB,12.0,33.0,17.0,50.0,5.0,1.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,,cincinnati,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,Jaquan Sheppard,DB,13.0,28.0,3.0,31.0,3.0,1.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,maryland,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Jaquan Sheppard,S,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,cincinnati,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Jaquarii Roberson,WR,13.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,14.9,0.0,0.0,0.0,1078.0,0.0,0.0,,wake-forest,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,50.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,8.0,0.6,8.0,15.2,8.0,82.9,73.0,1086.0,8.0,0.0,0.0,1.0,0.0,3.8
17.0,Jaquayln Crawford,WR,7.0,,,,,,,0.0,9.0,,,,27.0,,,,arkansas,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3.0,9.0,0.0,3.9,3.0,27.0,0.0,,,,,
39.0,Jaquaze Sorrells,DT,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,texas-christian,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Jaquel Pierce,DL,9.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,texas-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Jaquelin Roy,DL,13.0,25.0,24.0,49.0,4.0,0.5,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,louisiana-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,Jaquelin Roy,DT,13.0,15.0,15.0,30.0,6.0,1.5,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,,louisiana-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,Jaques Wilson,DB,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,brigham-young,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Jaquez Moore,RB,11.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,,duke,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.4,0.0,1.1,0.0,,0.0,0.0,5.0,12.0,0.0,,,,,
6.0,Jaquez Moore,RB,11.0,,,,,,,508.0,6.8,0.0,,,81.0,0.0,,,duke,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,79.0,6.4,5.0,46.2,0.0,11.6,0.0,7.4,86.0,589.0,5.0,5.0,0.0,0.0,0.0,2.7
4.0,Jaquez Moore,RB,13.0,,,,,,,674.0,6.2,0.0,,,64.0,0.0,,,duke,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,116.0,5.8,6.0,51.8,0.0,16.0,0.0,4.9,120.0,738.0,6.0,6.0,0.0,0.0,0.0,2.8
33.0,Jaquez Pennimon,S,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,georgia-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
