"X","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility","Team","Transfer","Player","Team_New"
616,"Nigel","Williams","CB","Northwestern","New Mexico","2023-11-30T22:10:00.000Z",NA,3,"Immediate","New Mexico",TRUE,"Nigel Williams","new-mexico"
617,"Chase","Dial-Watson","S","Georgia Southern","","2023-12-18T19:34:00.000Z",NA,NA,"Immediate","Georgia Southern",FALSE,"Chase Dial-Watson","georgia-southern"
618,"Griffin","Waiss","TE","Washington","Stanford","2024-01-10T22:39:00.000Z",NA,2,"Immediate","Stanford",TRUE,"Griffin Waiss","stanford"
619,"Jason","Scott","CB","Boston College","Delaware","2023-11-29T02:15:00.000Z",NA,3,"Immediate","Delaware",TRUE,"Jason Scott",NA
620,"D'Angalo","Titialii","IOL","Portland State","Washington","2024-04-01T05:01:00.000Z",0.83,3,"Immediate","Washington",TRUE,"D'Angalo Titialii","washington"
621,"Patrick","Garwo III","RB","Boston College","Nevada","2023-11-29T02:14:00.000Z",0.86,3,"Immediate","Nevada",TRUE,"Patrick Garwo III","nevada"
622,"Teddye","Buchanan","LB","UC Davis","California","2023-11-29T00:56:00.000Z",0.89,3,"Immediate","California",TRUE,"Teddye Buchanan","california"
623,"Marvin","Ham II","LB","Colorado","Arkansas State","2023-11-28T23:31:00.000Z",0.85,3,"Immediate","Arkansas State",TRUE,"Marvin Ham II","arkansas-state"
624,"Jaquez","Pennimon","S","Mississippi Valley State","Valdosta State","2024-03-18T13:30:00.000Z",NA,3,"Immediate","Valdosta State",TRUE,"Jaquez Pennimon",NA
625,"Will","Leota","WR","Utah Tech","Sacramento State","2023-12-21T06:00:00.000Z",NA,NA,"Immediate","Sacramento State",TRUE,"Will Leota",NA
626,"Murvin","Kenion III","CB","Idaho","Sacramento State","2023-12-15T06:00:00.000Z",NA,NA,"Immediate","Sacramento State",TRUE,"Murvin Kenion III",NA
627,"Ja'Had","Carter","S","Ohio State","NC State","2024-04-29T00:50:00.000Z",0.88,3,"Immediate","NC State",TRUE,"Ja'Had Carter",NA
628,"Tiumalu","Afalava","DL","California","","2024-04-28T21:49:00.000Z",0.85,3,"Immediate","California",FALSE,"Tiumalu Afalava","california"
629,"Corey","Wren","RB","TCU","UTEP","2024-02-28T06:00:00.000Z",NA,4,"Immediate","UTEP",TRUE,"Corey Wren",NA
630,"Parker","Williams","WR","Army","","2024-04-24T16:34:00.000Z",NA,NA,"Immediate","Army",FALSE,"Parker Williams","army"
631,"John","Miller","LB","Oregon State","Utah State","2024-04-24T16:27:00.000Z",NA,3,"Immediate","Utah State",TRUE,"John Miller","utah-state"
632,"Dylan","Kedzior","RB","Buffalo","Bryant","2024-04-21T14:53:00.000Z",NA,3,"Immediate","Bryant",TRUE,"Dylan Kedzior",NA
633,"Surahz","Buncom","WR","Kansas","Eastern Illinois","2024-04-21T14:37:00.000Z",NA,3,"Immediate","Eastern Illinois",TRUE,"Surahz Buncom",NA
634,"Kitan","Crawford","S","Texas","Nevada","2024-01-05T23:15:00.000Z",0.88,3,"Immediate","Nevada",TRUE,"Kitan Crawford","nevada"
635,"Darian","Varner","DL","Wisconsin","Cincinnati","2023-12-20T06:00:00.000Z",0.87,3,"Immediate","Cincinnati",TRUE,"Darian Varner","cincinnati"
636,"Sterling","Galban","WR","Jacksonville State","Massachusetts","2023-12-21T04:13:00.000Z",0.83,3,"Immediate","Massachusetts",TRUE,"Sterling Galban","massachusetts"
637,"Liu","Aumavae","QB","San Diego State","Colorado Mesa","2024-01-02T18:37:00.000Z",NA,2,"Immediate","Colorado Mesa",TRUE,"Liu Aumavae",NA
638,"Randon","Fontenette","S","TCU","Vanderbilt","2023-12-05T20:32:00.000Z",0.89,3,"Immediate","Vanderbilt",TRUE,"Randon Fontenette","vanderbilt"
639,"Jesse","Ramil","OT","Saint Francis (PA)","James Madison","2023-11-29T15:52:00.000Z",0.83,3,"Immediate","James Madison",TRUE,"Jesse Ramil","james-madison"
640,"Jaden","Bray","WR","Oklahoma State","West Virginia","2023-12-11T15:42:00.000Z",0.87,3,"Immediate","West Virginia",TRUE,"Jaden Bray","west-virginia"
641,"Kitione","Tau","DL","Bowling Green","Nevada","2023-12-07T20:45:00.000Z",NA,NA,"Immediate","Nevada",TRUE,"Kitione Tau","nevada"
642,"JaTravis","Broughton","CB","Utah","TCU","2023-12-07T20:43:00.000Z",0.88,3,"Immediate","TCU",TRUE,"JaTravis Broughton",NA
643,"Kervins","Choute","DL","UCF","UConn","2023-12-08T21:49:00.000Z",0.82,3,"Immediate","UConn",TRUE,"Kervins Choute",NA
644,"Connor","Meadows","IOL","Tennessee","Tennessee State","2023-12-07T16:52:00.000Z",NA,NA,"Immediate","Tennessee State",TRUE,"Connor Meadows",NA
645,"Jeremiah","Earby","CB","California","Boise State","2023-12-05T22:40:00.000Z",0.87,3,"Immediate","Boise State",TRUE,"Jeremiah Earby","boise-state"
646,"Jean Marc","Etienne","RB","Illinois","","2023-12-05T22:27:00.000Z",NA,2,"Immediate","Illinois",FALSE,"Jean Marc Etienne","illinois"
647,"Hayden","Timosciek","TE","Bowling Green","","2023-12-05T22:24:00.000Z",NA,NA,"Immediate","Bowling Green",FALSE,"Hayden Timosciek","bowling-green-state"
648,"Trent","Howland","RB","Indiana","Oklahoma State","2024-04-12T13:39:00.000Z",0.87,3,"Immediate","Oklahoma State",TRUE,"Trent Howland","oklahoma-state"
649,"Avantae","Williams","S","Maryland","","2023-12-15T18:36:00.000Z",NA,4,"Immediate","Maryland",FALSE,"Avantae Williams","maryland"
650,"Miguel","Mitchell","S","Florida","Arkansas","2023-12-15T18:33:00.000Z",0.87,3,"Immediate","Arkansas",TRUE,"Miguel Mitchell","arkansas"
651,"Gavin","Potter","LB","Arkansas State","Tulsa","2023-12-25T21:30:00.000Z",0.85,3,"Immediate","Tulsa",TRUE,"Gavin Potter","tulsa"
652,"Kameron","Wilson","LB","Louisville","Cincinnati","2023-12-05T22:11:00.000Z",0.86,3,"Immediate","Cincinnati",TRUE,"Kameron Wilson","cincinnati"
653,"Jonathan","Horton","LB","Virginia","","2023-12-05T22:10:00.000Z",NA,4,"Immediate","Virginia",FALSE,"Jonathan Horton","virginia"
654,"Jeremiah","Wilson","CB","Syracuse","Houston","2023-11-20T17:56:00.000Z",0.88,3,"Immediate","Houston",TRUE,"Jeremiah Wilson","houston"
655,"Kendren","Smith","CB","Pennsylvania","Virginia","2023-11-20T06:00:00.000Z",0.88,3,"Immediate","Virginia",TRUE,"Kendren Smith","virginia"
656,"Jahmal","Banks","WR","Wake Forest","Nebraska","2023-12-08T16:50:00.000Z",0.9,4,"Immediate","Nebraska",TRUE,"Jahmal Banks","nebraska"
657,"RJ","Lopez","K","UCLA","Purdue","2023-12-19T06:00:00.000Z",NA,2,"Immediate","Purdue",TRUE,"RJ Lopez","purdue"
658,"Billy","Dozier","WR","Northern Illinois","Butler","2024-01-17T06:00:00.000Z",NA,2,"Immediate","Butler",TRUE,"Billy Dozier",NA
659,"Diego","Neri","LB","Bowling Green","Western Illinois","2024-04-16T15:35:00.000Z",NA,3,"Immediate","Western Illinois",TRUE,"Diego Neri",NA
660,"Grayson","Mains","OT","South Carolina","Temple","2023-12-06T18:38:00.000Z",0.84,3,"Immediate","Temple",TRUE,"Grayson Mains","temple"
661,"Victor","Stoffel","OT","Temple","California","2023-12-31T22:37:00.000Z",0.85,3,"Immediate","California",TRUE,"Victor Stoffel","california"
662,"Jacob","Kongaika","DL","Arizona","Arizona State","2023-12-31T20:27:00.000Z",0.87,3,"Immediate","Arizona State",TRUE,"Jacob Kongaika","arizona-state"
663,"Lance","Heard","OT","LSU","Tennessee","2024-01-02T18:09:00.000Z",0.94,4,"Immediate","Tennessee",TRUE,"Lance Heard","tennessee"
664,"Hydee","Barlow","DL","Memphis","","2023-12-08T19:28:00.000Z",NA,2,"Immediate","Memphis",FALSE,"Hydee Barlow","memphis"
665,"Donte","Thompson","CB","Arkansas State","Texas State","2024-01-17T06:00:00.000Z",0.82,3,"Immediate","Texas State",TRUE,"Donte Thompson","texas-state"
666,"Asa","Turner","S","Washington","Florida","2024-01-12T06:00:00.000Z",0.89,3,"Immediate","Florida",TRUE,"Asa Turner","florida"
667,"Marquis","Groves-Killebrew","CB","Louisville","Arizona","2023-12-04T13:43:00.000Z",0.87,3,"Immediate","Arizona",TRUE,"Marquis Groves-Killebrew","arizona"
668,"Dorian","Hinton","IOL","Florida Atlantic","Texas A&M","2024-01-03T18:56:00.000Z",0.88,3,"Immediate","Texas A&M",TRUE,"Dorian Hinton","texas-am"
669,"Davon","Hicks","LB","Washington State","Georgia Southern","2023-12-28T17:58:00.000Z",0.83,3,"Immediate","Georgia Southern",TRUE,"Davon Hicks","georgia-southern"
670,"Malcolm","Ray","DL","Florida State","Rutgers","2023-12-20T17:04:00.000Z",0.86,3,"Immediate","Rutgers",TRUE,"Malcolm Ray","rutgers"
671,"Jack","Wilty","IOL","Colorado","South Florida","2024-01-22T06:00:00.000Z",0.83,3,"Immediate","South Florida",TRUE,"Jack Wilty","south-florida"
672,"Bryun","Parham","LB","San José State","Washington","2024-01-22T06:00:00.000Z",0.89,3,"Immediate","Washington",TRUE,"Bryun Parham","washington"
673,"Conner","Maynard","P","App State","East Carolina","2023-12-18T15:31:00.000Z",NA,NA,"Immediate","East Carolina",TRUE,"Conner Maynard","east-carolina"
674,"Austin","Ausberry","S","Auburn","LSU","2023-12-12T19:20:00.000Z",0.86,3,"Immediate","LSU",TRUE,"Austin Ausberry","louisiana-state"
675,"James","Robinson","IOL","South Alabama","","2024-01-19T06:00:00.000Z",NA,3,"Immediate","South Alabama",FALSE,"James Robinson","south-alabama"
676,"Terez","Traynor","WR","Idaho","Tulane","2023-12-12T06:00:00.000Z",NA,3,"Immediate","Tulane",TRUE,"Terez Traynor","tulane"
677,"Jahsiah","Galvan","LB","Northern Iowa","Stanford","2023-12-09T18:07:00.000Z",0.86,3,"Immediate","Stanford",TRUE,"Jahsiah Galvan","stanford"
678,"Jacob","Kilzer","QB","Air Force","North Dakota State","2024-01-23T14:34:00.000Z",NA,3,"Immediate","North Dakota State",TRUE,"Jacob Kilzer",NA
679,"Blake","Burris","DL","Texas Tech","SMU","2024-01-10T04:29:00.000Z",0.84,3,"Immediate","SMU",TRUE,"Blake Burris","southern-methodist"
680,"Loic","Fouonji","WR","Texas Tech","Vanderbilt","2023-12-06T15:16:00.000Z",0.88,3,"Immediate","Vanderbilt",TRUE,"Loic Fouonji","vanderbilt"
681,"Richie","Leonard IV","IOL","Florida","Florida State","2024-01-05T06:00:00.000Z",0.87,3,"Immediate","Florida State",TRUE,"Richie Leonard IV","florida-state"
682,"CJ","Stokes","RB","Michigan","Charlotte","2023-12-11T15:10:00.000Z",0.87,3,"Immediate","Charlotte",TRUE,"CJ Stokes","charlotte"
683,"Devon","Robinson","DL","Akron","","2023-12-12T21:50:00.000Z",NA,3,"Immediate","Akron",FALSE,"Devon Robinson","akron"
684,"Martez","Thrower","LB","Kentucky","Georgia State","2023-12-04T18:59:00.000Z",NA,3,"Immediate","Georgia State",TRUE,"Martez Thrower","georgia-state"
685,"Brian","Bates","LB","Charlotte","Delaware State","2023-12-05T21:20:00.000Z",NA,NA,"Immediate","Delaware State",TRUE,"Brian Bates",NA
686,"Charles","Hodge IV","WR","Tulsa","","2023-12-05T21:19:00.000Z",NA,3,"Immediate","Tulsa",FALSE,"Charles Hodge IV","tulsa"
687,"Sam","Telesa","IOL","New Mexico","UL Monroe","2023-12-05T21:15:00.000Z",0.8,3,"Immediate","UL Monroe",TRUE,"Sam Telesa",NA
688,"Carl","Fauntroy","S","UAB","UL Monroe","2023-12-05T21:13:00.000Z",0.83,3,"Immediate","UL Monroe",TRUE,"Carl Fauntroy",NA
689,"J.J.","Dervil","S","New Mexico State","Northern Iowa","2023-12-27T06:00:00.000Z",0.83,3,"Immediate","Northern Iowa",TRUE,"J.J. Dervil",NA
690,"Ronan","Chambers","OT","Akron","Auburn","2024-01-16T14:45:00.000Z",0.85,3,"Immediate","Auburn",TRUE,"Ronan Chambers","auburn"
691,"Matthew","Hibner","TE","Michigan","SMU","2024-01-16T06:00:00.000Z",0.86,3,"Immediate","SMU",TRUE,"Matthew Hibner","southern-methodist"
692,"Alex","Foster","OT","Utah Tech","Colorado State","2023-12-01T06:00:00.000Z",0.83,3,"Immediate","Colorado State",TRUE,"Alex Foster","colorado-state"
693,"Cam","Riley","LB","Auburn","Florida State","2024-01-16T06:00:00.000Z",0.87,3,"Immediate","Florida State",TRUE,"Cam Riley","florida-state"
694,"Jurriente","Davis","LB","Texas A&M","Louisville","2024-01-02T18:10:00.000Z",0.87,3,"Immediate","Louisville",TRUE,"Jurriente Davis","louisville"
695,"Blake","Leake","LB","Bucknell","Ohio","2023-11-30T16:38:00.000Z",0.83,3,"Immediate","Ohio",TRUE,"Blake Leake","ohio"
696,"Tyrique","Tucker","DL","James Madison","Indiana","2024-04-17T21:16:00.000Z",0.86,3,"Immediate","Indiana",TRUE,"Tyrique Tucker","indiana"
697,"Trent","Allen","IOL","Davenport","Ohio","2023-11-30T16:16:00.000Z",0.8,3,"Immediate","Ohio",TRUE,"Trent Allen","ohio"
698,"Dorian","Hopkins","LB","Tulsa","UTEP","2023-12-01T19:58:00.000Z",0.83,3,"Immediate","UTEP",TRUE,"Dorian Hopkins",NA
699,"Xamarion","Gordon","S","USC","Coastal Carolina","2023-12-01T01:18:00.000Z",0.84,3,"Immediate","Coastal Carolina",TRUE,"Xamarion Gordon","coastal-carolina"
700,"Azain","Brown","LB","UL Monroe","","2024-04-17T21:11:00.000Z",NA,3,"Immediate","UL Monroe",FALSE,"Azain Brown",NA
701,"Bralyn","Oliver","S","Syracuse","Florida A&M","2024-04-17T21:04:00.000Z",NA,3,"Immediate","Florida A&M",TRUE,"Bralyn Oliver",NA
702,"Tralon","Mitchell","RB","Virginia Tech","","2024-04-17T20:55:00.000Z",0.85,3,"Immediate","Virginia Tech",FALSE,"Tralon Mitchell","virginia-tech"
703,"Tyler","Hibbler","S","Missouri","","2023-12-15T20:53:00.000Z",NA,3,"Immediate","Missouri",FALSE,"Tyler Hibbler","missouri"
704,"Champ","Lewis","CB","TCU","Tulsa","2024-04-18T18:03:00.000Z",NA,3,"Immediate","Tulsa",TRUE,"Champ Lewis","tulsa"
705,"Jalen","Frazier","CB","UNLV","","2023-12-21T23:33:00.000Z",NA,3,"Immediate","UNLV",FALSE,"Jalen Frazier",NA
706,"Dermaricus","Davis","QB","Washington","UCLA","2024-04-26T05:00:00.000Z",0.9,4,"Immediate","UCLA",TRUE,"Dermaricus Davis","ucla"
707,"Elvin","Harris","OT","Campbell","New Mexico","2023-12-04T06:00:00.000Z",0.81,3,"Immediate","New Mexico",TRUE,"Elvin Harris","new-mexico"
708,"Chris","Shearin","CB","UConn","James Madison","2023-12-06T20:43:00.000Z",NA,3,"Immediate","James Madison",TRUE,"Chris Shearin","james-madison"
709,"Kyle","Trombley","IOL","San Diego State","","2023-12-18T15:57:00.000Z",NA,3,"Immediate","San Diego State",FALSE,"Kyle Trombley","san-diego-state"
710,"Aamir","Hall","CB","UAlbany","Michigan","2024-02-23T06:00:00.000Z",0.87,3,"Immediate","Michigan",TRUE,"Aamir Hall","michigan"
711,"Kurt","Danneker","IOL","Ohio","Baylor","2023-12-17T18:42:00.000Z",0.87,3,"Immediate","Baylor",TRUE,"Kurt Danneker","baylor"
712,"Mike","Florentine","LS","Northern Illinois","","2023-12-13T17:09:00.000Z",NA,NA,"Immediate","Northern Illinois",FALSE,"Mike Florentine","northern-illinois"
713,"Adin","Huntington","DL","UL Monroe","Tulane","2024-04-30T02:08:00.000Z",0.86,3,"Immediate","Tulane",TRUE,"Adin Huntington","tulane"
714,"Brendon","Strickland","QB","Louisiana Tech","","2024-04-30T02:02:00.000Z",NA,NA,"Immediate","Louisiana Tech",FALSE,"Brendon Strickland","louisiana-tech"
715,"Caron","Robinson","RB","Buffalo","","2024-04-30T02:01:00.000Z",NA,2,"Immediate","Buffalo",FALSE,"Caron Robinson","buffalo"
716,"Brandon","George","LB","Pittsburgh","","2023-11-27T22:02:00.000Z",NA,4,"Withdrawn","Pittsburgh",FALSE,"Brandon George","pittsburgh"
717,"Dominique","Johnson","RB","Arkansas","TCU","2024-04-30T01:19:00.000Z",0.83,3,"Immediate","TCU",TRUE,"Dominique Johnson",NA
718,"William","Frattalone","S","Northern Iowa","","2024-04-24T00:10:00.000Z",NA,NA,"Immediate","Northern Iowa",FALSE,"William Frattalone",NA
719,"Benjamin","Roy","IOL","UCLA","Massachusetts","2024-04-30T00:01:00.000Z",0.81,3,"Immediate","Massachusetts",TRUE,"Benjamin Roy","massachusetts"
720,"Zakhari","Franklin","WR","Ole Miss","Illinois","2024-04-29T23:23:00.000Z",0.86,3,"Immediate","Illinois",TRUE,"Zakhari Franklin","illinois"
721,"Peyton","Woodyard","S","Alabama","Oregon","2024-04-29T22:50:00.000Z",0.89,3,"Immediate","Oregon",TRUE,"Peyton Woodyard","oregon"
722,"Bryce","Simpson","IOL","Baylor","","2024-04-29T21:49:00.000Z",NA,3,"Immediate","Baylor",FALSE,"Bryce Simpson","baylor"
723,"Chauncey","Carter","CB","Wyoming","","2024-04-29T21:28:00.000Z",NA,3,"Immediate","Wyoming",FALSE,"Chauncey Carter","wyoming"
724,"Jonathan","Denis","IOL","Miami","","2024-04-29T21:04:00.000Z",NA,3,"Immediate","Miami",FALSE,"Jonathan Denis","miami-fl"
725,"Aakil","Washington","LB","Liberty","South Alabama","2023-10-09T17:32:00.000Z",0.82,3,"Immediate","South Alabama",TRUE,"Aakil Washington","south-alabama"
726,"Dyoni","Hill","CB","Marshall","Miami","2024-04-09T16:01:00.000Z",0.86,3,"Immediate","Miami",TRUE,"Dyoni Hill","miami-fl"
727,"RJ","Martinez","QB","Baylor","Texas State","2024-04-29T21:00:00.000Z",0.83,3,"Immediate","Texas State",TRUE,"RJ Martinez","texas-state"
728,"Tyler","Voss","QB","San José State","","2024-04-29T20:53:00.000Z",NA,3,"Immediate","San José State",FALSE,"Tyler Voss","san-jose-state"
729,"Zyion","Claville","WR","Louisiana Tech","Texas Southern","2024-04-29T20:39:00.000Z",NA,3,"Immediate","Texas Southern",TRUE,"Zyion Claville",NA
730,"Semaj","Bridgeman","LB","Michigan","Michigan State","2024-04-29T20:25:00.000Z",0.88,3,"Immediate","Michigan State",TRUE,"Semaj Bridgeman","michigan-state"
731,"Chris","Curry","RB","Utah","","2024-04-29T20:18:00.000Z",NA,4,"Immediate","Utah",FALSE,"Chris Curry","utah"
732,"Demetrius","Freeney","CB","Miami","Arizona","2024-04-29T20:17:00.000Z",0.86,3,"Immediate","Arizona",TRUE,"Demetrius Freeney","arizona"
733,"Qualon","Farrar","RB","North Texas","","2024-04-29T20:15:00.000Z",NA,3,"Immediate","North Texas",FALSE,"Qualon Farrar","north-texas"
734,"Chase","Mitchell","OT","Liberty","Vanderbilt","2024-04-29T19:51:00.000Z",0.85,3,"Immediate","Vanderbilt",TRUE,"Chase Mitchell","vanderbilt"
735,"Sam","Benjamin","DL","Arizona State","San Diego State","2024-04-29T19:38:00.000Z",0.83,3,"Immediate","San Diego State",TRUE,"Sam Benjamin","san-diego-state"
736,"Lenox","Lawson","CB","Arizona State","","2024-04-29T19:37:00.000Z",NA,3,"Immediate","Arizona State",FALSE,"Lenox Lawson","arizona-state"
737,"Jameel","Gardner","WR","Kent State","Jackson State","2023-12-04T06:00:00.000Z",NA,3,"Immediate","Jackson State",TRUE,"Jameel Gardner",NA
738,"Matthew","Rueve","QB","Boston College","Findlay","2024-04-29T19:32:00.000Z",NA,3,"Immediate","Findlay",TRUE,"Matthew Rueve",NA
739,"Rohan","Fluellen","CB","TCU","","2024-04-29T19:05:00.000Z",NA,3,"Immediate","TCU",FALSE,"Rohan Fluellen",NA
740,"Andrew","Dennis","IOL","Illinois","Michigan State","2024-04-29T19:04:00.000Z",0.92,4,"Immediate","Michigan State",TRUE,"Andrew Dennis","michigan-state"
741,"Omarion","Cooper","CB","Colorado","Florida State","2024-04-29T18:52:00.000Z",0.86,3,"Immediate","Florida State",TRUE,"Omarion Cooper","florida-state"
742,"Sam","Huard","QB","Cal Poly","Utah","2024-04-29T18:43:00.000Z",0.85,3,"Immediate","Utah",TRUE,"Sam Huard","utah"
743,"Jahvante","Royal","CB","Pittsburgh","New Mexico","2024-04-29T18:30:00.000Z",NA,3,"Immediate","New Mexico",TRUE,"Jahvante Royal","new-mexico"
744,"Demarcus","Lacey","WR","North Alabama","Jacksonville State","2023-12-04T06:00:00.000Z",0.84,3,"Immediate","Jacksonville State",TRUE,"Demarcus Lacey","jacksonville-state"
745,"Kevin","Green Jr.","WR","Arizona","Washington","2024-04-29T18:16:00.000Z",0.88,3,"Immediate","Washington",TRUE,"Kevin Green Jr.","washington"
746,"Arlen","Harris Jr.","RB","Iowa State","Missouri S&T","2024-04-29T17:31:00.000Z",NA,4,"Immediate","Missouri S&T",TRUE,"Arlen Harris Jr.",NA
747,"Cristian","Conyer","CB","Tennessee","Coastal Carolina","2024-04-29T16:46:00.000Z",NA,3,"Immediate","Coastal Carolina",TRUE,"Cristian Conyer","coastal-carolina"
748,"Bradley","McGannon","DL","Washington","","2024-04-29T16:42:00.000Z",NA,2,"Immediate","Washington",FALSE,"Bradley McGannon","washington"
749,"Josh","Palmer","WR","Vanderbilt","","2024-04-29T16:18:00.000Z",NA,3,"Immediate","Vanderbilt",FALSE,"Josh Palmer","vanderbilt"
750,"DJ","McKinney","CB","Oklahoma State","Colorado","2024-01-02T06:00:00.000Z",0.88,3,"Immediate","Colorado",TRUE,"DJ McKinney","colorado"
751,"Jamaree","Caldwell","DL","Houston","Oregon","2023-12-12T22:34:00.000Z",0.93,4,"Immediate","Oregon",TRUE,"Jamaree Caldwell","oregon"
752,"Marcus","Bryant","OT","SMU","Missouri","2024-02-20T06:00:00.000Z",0.88,3,"Immediate","Missouri",TRUE,"Marcus Bryant","missouri"
753,"Marquez","Dortch","WR","California","Troy","2024-04-29T16:06:00.000Z",NA,4,"Immediate","Troy",TRUE,"Marquez Dortch","troy"
754,"Devan","Williams","WR","Tulsa","Houston","2024-04-29T15:20:00.000Z",0.87,3,"Immediate","Houston",TRUE,"Devan Williams","houston"
755,"Emmonte","Davis","CB","Louisiana Tech","Incarnate Word","2024-04-29T15:18:00.000Z",0.81,3,"Immediate","Incarnate Word",TRUE,"Emmonte Davis",NA
756,"Dimitri","Madden","DL","UTEP","Akron","2024-04-29T14:37:00.000Z",0.82,3,"Immediate","Akron",TRUE,"Dimitri Madden","akron"
757,"Kobee","Minor","CB","Indiana","Memphis","2024-04-29T14:30:00.000Z",0.87,3,"Immediate","Memphis",TRUE,"Kobee Minor","memphis"
758,"Cayson","Pfeiffer","LS","Cincinnati","Wisconsin","2023-11-26T17:48:00.000Z",NA,NA,"Immediate","Wisconsin",TRUE,"Cayson Pfeiffer","wisconsin"
759,"Luke","Painton","OT","Columbia","Massachusetts","2023-11-25T18:38:00.000Z",0.86,3,"Immediate","Massachusetts",TRUE,"Luke Painton","massachusetts"
760,"Lucas","Borrow","P","Ball State","Hawai'i","2024-04-29T14:15:00.000Z",NA,2,"Immediate","Hawai'i",TRUE,"Lucas Borrow","hawaii"
761,"Antonio","Ferguson","TE","East Carolina","Florida International","2024-04-29T13:55:00.000Z",NA,3,"Immediate","Florida International",TRUE,"Antonio Ferguson","florida-international"
762,"Jamari","Young","LB","East Carolina","Gardner-Webb","2023-12-01T19:56:00.000Z",NA,NA,"Immediate","Gardner-Webb",TRUE,"Jamari Young",NA
763,"Jailen","Hammer","WR","Ohio","","2024-04-27T21:47:00.000Z",NA,3,"Immediate","Ohio",FALSE,"Jailen Hammer","ohio"
764,"AJ","Lawson","CB","Iowa","","2024-04-27T21:41:00.000Z",NA,3,"Immediate","Iowa",FALSE,"AJ Lawson","iowa"
